"Cylinders","Price","Brand_encoded","Model_encoded","Car_Suv_encoded","UsedOrNew_encoded","Transmission_encoded","DriveType_encoded","FuelType_encoded","ColourExtInt_encoded","Location_encoded","BodyType_encoded","Kilometres_num","age","Price_log"
5,49990,29,348,30,0,0,3,2,240,313,4,28074,6,4.69889182429286
4,40996,33,269,7,0,1,0,3,314,381,1,29457,5,4.61275207791206
6,28888,13,227,13,0,1,2,1,240,337,3,102440,10,4.46073250889167
6,66888,44,393,28,0,1,4,2,198,382,5,65000,7,4.82535470323731
4,31990,22,191,28,0,1,0,1,118,199,5,9162,3,4.50502781581696
4,18999,20,240,28,0,1,0,2,314,38,5,118729,11,4.27875360095283
4,41991,13,256,30,0,1,3,2,240,243,4,91744,7,4.62316655976008
4,26998,20,198,28,0,1,0,1,170,381,5,50413,5,4.4313476788803
4,46490,18,251,28,0,1,4,1,228,313,5,25975,4,4.66736888775786
4,22995,44,415,28,0,1,4,3,219,204,5,135486,11,4.36165229997394
4,59900,39,361,28,0,1,4,1,173,417,5,29898,4,4.77743407265403
4,53999,39,361,28,0,1,0,4,162,504,5,41266,6,4.73239375982297
4,7999,29,141,13,0,1,0,1,148,113,3,156632,17,3.90308998699194
4,32998,21,228,28,0,1,4,2,207,381,5,29921,7,4.51850077923964
4,3200,20,57,28,0,1,0,1,219,131,5,235949,14,3.50528567414413
4,23990,13,175,7,0,1,0,3,240,337,1,97343,7,4.38004835073693
4,36987,18,200,28,0,1,4,1,198,205,5,36125,6,4.56806084895675
4,55990,29,348,30,0,1,3,2,276,395,4,83669,6,4.74811822406944
4,33990,23,354,28,0,1,0,1,207,266,5,168034,9,4.5313639415202
4,6888,17,18,4,0,1,0,1,136,139,0,217362,21,3.83815618475215
6,49800,42,405,28,0,1,4,2,211,482,5,109826,7,4.69723806344489
4,14812,33,237,4,0,1,0,3,240,243,0,101565,11,4.17064302283611
6,15999,38,274,28,0,1,4,3,211,52,5,225535,13,4.20411998265593
4,19990,22,191,28,0,1,3,2,240,308,5,130695,9,4.30083451916161
6,47990,42,401,4,0,1,2,3,219,345,0,47711,7,4.68115979952519
4,42990,18,362,13,0,1,4,3,240,313,3,72818,6,4.63337754722054
6,55990,55,482,28,0,1,4,3,314,542,5,110890,11,4.74811822406944
6,23868,20,261,28,0,1,0,3,207,308,5,89000,10,4.37783422447055
4,38990,39,181,7,0,1,0,1,98,307,1,72109,6,4.59096437365715
4,29498,15,250,28,0,1,0,1,148,381,5,78443,7,4.46980729388179
6,16500,29,93,28,0,1,4,2,219,85,5,208205,13,4.21751026429403
4,60990,49,478,28,0,1,3,3,211,381,5,10567,3,4.78526575404833
4,19992,18,159,4,0,1,4,1,198,243,0,91101,9,4.30087796598857
4,73999,39,481,28,0,1,3,2,127,333,5,40176,4,4.86923171973098
4,16990,25,140,4,0,1,0,3,240,199,0,30320,4,4.23021893988738
4,21999,41,377,28,0,1,0,3,198,139,5,115512,13,4.34242268082221
4,13999,13,46,7,0,1,0,1,314,417,1,111939,11,4.14612803567824
6,99990,38,274,28,0,1,3,3,148,446,5,8504,3,4.99996091173763
5,44990,29,348,30,0,1,3,2,228,188,4,159988,8,4.65312564619192
4,16888,33,334,28,0,1,0,3,219,139,5,153317,11,4.22760393569659
4,30490,22,241,28,0,1,0,1,148,337,5,86273,6,4.48417166796525
4,17999,17,298,28,0,1,4,1,207,337,5,199112,10,4.25527250510331
4,49990,39,361,28,0,1,0,1,219,266,5,57458,4,4.69889182429286
4,40690,45,357,13,0,1,2,4,162,403,3,85305,8,4.60949836297064
4,29995,29,348,30,0,0,3,2,207,266,4,87247,12,4.477063344928
4,36990,23,354,28,0,1,0,1,247,313,5,64404,9,4.5680960720186
4,27990,45,196,28,0,1,4,2,219,193,5,121000,12,4.44701841424766
4,26990,42,374,28,0,1,3,2,228,381,5,134600,10,4.43121897519885
6,77990,38,274,28,0,1,3,3,207,337,5,2039,3,4.89204448889749
4,49888,21,331,7,0,1,0,2,299,382,1,66682,6,4.69800479881121
6,62990,38,274,28,0,1,3,2,173,337,5,89867,5,4.79927850295274
4,36990,21,331,7,0,1,0,2,98,313,1,92355,9,4.5680960720186
4,41999,32,427,4,0,1,0,3,217,306,0,32675,7,4.6232492903979
5,37990,29,348,30,0,1,3,2,148,193,4,134266,6,4.57968072521479
4,29990,13,256,30,0,1,2,2,240,313,4,105308,8,4.47699094682793
4,51892,42,470,13,0,1,2,1,314,243,3,42597,6,4.71510877853429
6,7999,33,454,28,0,1,3,3,148,50,5,221822,21,3.90308998699194
4,24998,21,188,4,0,1,0,1,207,381,0,33425,4,4.39792263654532
4,7450,29,141,13,0,1,0,1,159,139,3,128875,23,3.87221456339759
4,24990,13,192,28,0,1,0,3,159,429,5,92818,7,4.39778363450951
4,28886,13,256,30,0,1,3,2,157,259,4,117717,11,4.46070244142545
4,54990,39,361,28,0,1,0,4,228,395,5,89563,4,4.74029161730932
4,15990,13,48,4,0,1,0,3,173,313,0,57316,10,4.20387562327733
4,32990,39,333,30,0,1,3,2,211,266,4,219078,14,4.51839547977389
4,39850,33,237,4,0,1,0,3,240,381,0,72283,7,4.6004392238258
4,43990,35,404,28,0,1,3,3,276,430,5,44591,4,4.64336383443755
4,25990,13,256,30,0,1,3,2,159,313,4,170161,12,4.41482298924042
4,19990,33,237,7,0,1,0,3,240,337,1,92632,9,4.30083451916161
4,47990,13,256,30,0,1,3,2,314,298,4,61257,8,4.68115979952519
4,41990,22,241,28,0,1,0,1,157,199,5,16813,3,4.62315621732216
4,11499,13,48,13,0,1,0,1,100,90,3,86009,13,4.06069784035361
4,24950,21,188,4,0,1,0,1,228,433,0,59139,5,4.39708795620305
4,32780,47,225,4,0,1,0,4,219,308,0,82635,8,4.51562219779634
4,26999,21,188,13,0,1,0,1,159,190,3,37004,5,4.43136376415899
6,64999,42,431,28,0,1,4,2,228,148,5,39233,7,4.81291335664286
4,40990,33,334,28,0,1,4,3,240,313,5,85822,7,4.61268851331978
4,36990,33,334,28,0,1,4,3,207,446,5,58761,6,4.5680960720186
4,28990,13,192,28,0,1,4,3,207,266,5,69707,7,4.46226319593422
4,13990,17,298,28,0,1,3,2,207,60,5,213011,18,4.14584875659054
4,31932,44,376,4,0,1,4,3,314,205,0,105030,10,4.5042397209899
4,19999,13,256,30,0,1,3,2,240,76,4,259000,8,4.30102999566398
4,17500,23,223,28,0,1,0,1,219,95,5,45700,7,4.24306286480481
4,26990,17,189,4,0,1,0,1,240,381,0,24885,4,4.43121897519885
4,15990,13,48,4,0,1,0,3,219,131,0,75906,8,4.20387562327733
4,28990,20,198,28,0,1,3,1,170,266,5,59814,5,4.46226319593422
4,33868,18,200,28,0,1,4,1,53,308,5,73004,6,4.52980237406142
4,25990,23,165,13,0,1,0,1,198,395,3,50011,9,4.41482298924042
5,57999,29,418,28,0,1,3,2,294,333,5,69860,7,4.76342799356294
4,41990,20,198,28,0,1,3,1,314,337,5,20161,5,4.62315621732216
4,23990,33,237,4,0,1,0,3,100,204,0,66039,7,4.38004835073693
4,30950,39,361,28,0,1,0,1,228,368,5,82084,7,4.49067468526134
4,22888,13,87,13,0,1,0,1,207,337,3,59863,7,4.35962681915035
4,39990,33,334,28,0,1,4,3,207,286,5,92492,7,4.60196226407481
4,36990,20,198,28,0,1,0,1,159,337,5,34810,4,4.5680960720186
5,44499,29,418,28,0,1,4,2,298,504,5,92068,8,4.64836001098093
4,38990,39,309,28,0,1,0,3,211,266,5,45159,5,4.59096437365715
4,25950,22,191,28,0,1,0,1,198,433,5,77823,6,4.41415409768021
6,33990,33,454,28,0,1,4,2,300,381,5,118344,10,4.5313639415202
6,64999,50,483,28,0,1,4,2,207,401,5,138373,11,4.81291335664286
4,49890,22,312,28,0,1,3,2,300,403,5,49950,5,4.69802220889267
4,25990,20,236,30,0,0,0,2,240,417,4,72934,6,4.41482298924042
6,15990,13,175,13,0,1,2,1,148,188,3,71472,16,4.20387562327733
4,28987,21,228,28,0,1,0,1,207,204,5,69559,6,4.46221825264624
4,26999,13,256,30,0,1,2,2,207,95,4,110000,8,4.43136376415899
4,10499,39,248,13,0,1,0,1,136,68,3,247000,15,4.02118929906994
4,57990,45,441,28,0,1,2,3,244,454,5,50680,6,4.76336059781077
4,47990,39,361,28,0,1,4,4,228,313,5,61141,5,4.68115979952519
4,23498,21,188,13,0,1,0,1,207,381,3,54992,5,4.37104938126227
4,37990,20,198,28,0,1,0,1,159,337,5,18949,4,4.57968072521479
4,14980,33,237,4,0,1,0,3,198,542,0,146889,12,4.17554080401677
4,57990,47,461,13,0,1,0,3,425,543,3,12351,4,4.76336059781077
4,42495,39,361,28,0,1,0,1,207,381,5,27869,4,4.62834805335191
4,13999,13,65,13,0,1,0,1,155,52,3,140596,11,4.14612803567824
4,24990,38,166,28,0,1,3,2,173,337,5,101855,11,4.39778363450951
4,20990,13,192,28,0,1,0,3,211,188,5,127183,8,4.3220331286318
6,37800,13,365,30,0,0,2,1,217,307,4,66204,9,4.57750328895726
4,53888,39,361,28,0,1,4,4,122,429,5,68582,6,4.73150012461456
4,41990,15,250,28,0,1,0,1,240,258,5,4465,6,4.62315621732216
6,30497,21,288,28,0,1,0,1,247,243,5,29034,9,4.48427136008635
4,18980,15,100,13,0,1,0,1,173,243,3,132447,11,4.27831908917881
4,24497,17,259,28,0,1,0,1,240,205,5,75915,6,4.38913063030664
4,11999,20,198,28,0,1,0,1,247,148,5,149471,12,4.07918124604763
4,28888,39,210,4,0,1,0,1,198,281,0,64507,7,4.46073250889167
6,91990,16,197,28,0,1,4,3,228,499,5,63319,6,4.96374533993758
4,36868,39,309,28,0,1,0,3,240,308,5,28396,4,4.56666135837174
5,34900,23,323,30,0,1,3,2,247,108,4,153000,7,4.54283787074887
4,19990,13,83,28,0,1,0,1,170,131,5,164860,8,4.30083451916161
4,21999,39,481,28,0,1,3,2,136,68,5,321000,18,4.34242268082221
6,14999,39,336,28,0,1,3,1,219,52,5,279105,17,4.17609125905568
6,14999,39,336,28,0,1,3,1,136,148,5,161733,15,4.17609125905568
6,31990,18,147,13,0,1,4,3,207,518,3,54642,8,4.50502781581696
4,49950,17,189,13,0,1,0,3,301,476,3,6000,3,4.69854418705919
6,35950,18,147,13,0,1,4,1,240,537,3,75906,6,4.55571097506499
4,21490,13,83,28,0,1,4,2,247,537,5,81745,8,4.3322566241642
6,41990,21,331,7,0,1,0,1,228,398,1,93723,6,4.62315621732216
6,49970,39,336,28,0,1,0,1,247,528,5,86607,6,4.69871804045993
4,48490,26,368,68,1,1,0,1,207,520,5,8,3,4.68566114039525
4,49999,40,382,28,0,1,3,2,207,154,5,26743,3,4.69897000433602
6,36880,13,310,28,0,1,0,1,228,473,5,61420,6,4.56680268810269
4,26490,21,188,13,0,1,0,1,240,199,3,24575,4,4.42309835264547
4,8999,13,83,28,0,1,3,2,148,154,5,173459,16,3.95424250943932
6,76990,44,466,28,0,1,4,3,247,534,5,64490,6,4.88643996051297
4,43990,22,277,30,0,1,3,2,207,381,4,57429,4,4.64336383443755
4,20490,21,149,4,0,1,0,1,136,184,0,43664,5,4.31156315331991
4,48888,22,277,30,0,1,3,2,118,429,4,59319,7,4.68921115407865
4,29895,39,210,4,0,1,0,1,207,381,0,14168,4,4.47561308484158
4,25990,17,189,4,0,1,0,1,240,199,0,33454,4,4.41482298924042
4,39990,23,422,28,0,1,0,2,198,499,5,45302,6,4.60196226407481
4,28990,17,189,4,0,1,0,1,240,199,0,28834,4,4.46226319593422
4,19990,20,236,30,0,0,2,2,207,131,4,194201,7,4.30083451916161
4,33749,22,277,30,0,1,2,2,193,266,4,108105,7,4.52827377716704
4,14990,29,123,28,0,1,4,2,240,337,5,172591,11,4.17583060416225
4,38750,26,368,28,0,1,0,1,211,248,5,8950,3,4.58828291429725
4,34990,40,328,30,0,0,3,2,219,298,4,229834,7,4.54395635426559
4,6499,13,46,13,0,1,0,1,148,43,3,193232,16,3.81291335664286
4,15995,36,80,30,0,0,3,2,170,286,4,96477,15,4.20401139546148
4,35990,22,277,30,0,1,3,2,240,243,4,105161,7,4.55619391357285
4,19990,21,188,4,0,1,0,1,240,313,0,87705,8,4.30083451916161
4,22990,23,283,28,0,1,0,1,198,313,5,93002,9,4.36155786144052
4,27970,33,334,28,0,1,4,3,148,308,5,95312,9,4.44670799324741
6,9900,21,274,7,0,1,0,1,219,131,1,189000,18,3.99567906051162
4,45990,33,334,28,0,1,4,3,326,401,5,54648,6,4.66267285270864
4,14999,17,217,13,0,1,0,1,207,131,3,136005,10,4.17609125905568
4,17799,39,210,4,0,1,0,1,148,52,0,199672,10,4.25042000230889
4,25990,44,330,28,0,1,0,3,314,313,5,143539,7,4.41482298924042
4,27990,22,191,28,0,1,0,1,240,337,5,86117,6,4.44701841424766
4,24607,17,259,28,0,1,0,1,240,243,5,58301,5,4.39107631812134
4,29999,40,328,30,0,1,2,2,207,337,4,99970,6,4.47712125471966
4,10692,16,197,4,0,0,0,3,240,243,0,92500,11,4.02909956682354
4,7999,29,141,13,0,1,0,1,170,47,3,221000,17,3.90308998699194
4,23998,37,325,28,0,1,0,3,157,381,5,27758,4,4.38019314573119
6,8900,22,277,30,0,0,3,1,207,131,4,296000,20,3.9494388010365
4,9999,29,141,4,0,1,0,1,247,47,0,159534,19,4
4,14995,33,152,4,0,1,0,3,219,286,0,171519,12,4.17597543174951
6,16990,13,175,13,0,1,2,1,155,188,3,141281,18,4.23021893988738
4,29990,17,258,28,0,1,4,1,155,433,5,83289,9,4.47699094682793
4,26980,21,188,13,0,1,0,1,247,473,3,57201,5,4.43105804194203
4,7999,23,150,13,0,0,0,1,211,47,3,234410,19,3.90308998699194
4,29950,22,254,28,0,1,0,1,247,433,5,44703,6,4.47641132713374
4,21650,44,375,28,0,1,4,2,247,262,5,132000,10,4.33547796001744
4,25490,21,188,13,0,1,0,1,198,337,3,50865,5,4.40638687297273
4,46990,20,236,30,0,1,3,2,198,243,4,106849,5,4.67201468719918
4,16499,15,250,28,0,1,2,1,169,52,5,167145,13,4.21748394421391
4,61950,18,362,13,0,0,4,3,207,235,3,29030,7,4.79204832105876
4,42990,17,259,28,0,1,4,1,240,337,5,15715,4,4.63337754722054
4,23950,15,88,4,0,1,0,1,219,188,0,78254,10,4.37932365075332
5,27990,29,348,30,0,1,3,2,207,131,4,255307,12,4.44701841424766
4,22990,29,260,28,0,1,4,3,219,381,5,110166,9,4.36155786144052
4,11990,13,83,28,0,1,0,1,148,188,5,123500,10,4.07885540297977
4,25490,21,188,13,0,1,0,1,198,337,3,53913,5,4.40638687297273
4,20980,25,140,11,1,1,0,3,78,433,0,10,3,4.3218261837685
4,25490,21,188,4,0,1,0,1,228,337,0,54548,5,4.40638687297273
4,8999,5,87,4,0,0,0,3,173,38,0,86852,12,3.95424250943932
6,7990,29,126,13,0,1,2,1,170,188,3,216986,20,3.90260113066653
4,33910,25,278,28,0,1,0,1,207,308,5,18511,3,4.53034059685796
6,11995,13,60,30,0,1,2,1,155,98,4,220501,21,4.07903645708749
4,20990,15,218,28,0,1,0,1,240,113,5,101269,9,4.3220331286318
4,21990,22,241,28,0,1,4,1,247,313,5,102772,12,4.34224497854712
4,8999,23,54,28,0,1,4,1,207,154,5,231703,16,3.95424250943932
4,12990,13,83,28,0,1,4,2,211,174,5,164738,12,4.11364258277174
4,27990,33,237,4,0,1,0,3,240,337,0,128726,11,4.44701841424766
4,28990,21,188,4,0,1,0,1,198,337,0,23345,4,4.46226319593422
4,48990,15,250,28,0,1,0,1,198,258,5,4150,4,4.69011630432772
4,11950,17,59,13,0,1,0,1,207,54,3,169208,13,4.0774042463981
4,36990,23,150,4,0,1,0,1,247,256,0,3701,3,4.5680960720186
4,27990,42,160,4,0,1,2,2,240,337,0,79093,9,4.44701841424766
4,28495,17,298,28,0,1,4,2,148,266,5,94003,7,4.45478390211917
4,42990,45,388,4,0,1,0,1,240,381,0,44700,6,4.63337754722054
4,12990,23,165,4,0,1,0,1,211,131,0,216057,13,4.11364258277174
4,46990,23,354,28,0,1,4,1,165,337,5,89902,6,4.67201468719918
4,41990,33,412,28,0,1,4,3,173,313,5,29840,5,4.62315621732216
4,12990,17,90,13,0,1,0,1,238,199,3,197973,9,4.11364258277174
4,32990,37,325,28,0,1,0,3,173,313,5,8130,3,4.51839547977389
4,13999,33,269,13,0,1,0,2,240,306,3,136711,12,4.14612803567824
4,31749,22,277,30,0,1,3,2,193,266,4,87333,7,4.50174372962799
5,21995,23,323,30,0,0,2,2,207,98,4,160645,12,4.34234371100984
4,7999,15,88,4,0,1,0,1,170,154,0,201167,18,3.90308998699194
4,25990,25,245,28,0,1,0,1,198,381,5,19270,4,4.41482298924042
4,26980,18,201,28,0,1,4,1,198,243,5,91185,6,4.43105804194203
4,8999,20,57,28,0,0,0,1,298,16,5,220004,15,3.95424250943932
4,8499,13,46,7,0,1,0,2,198,38,1,153035,12,3.92941892571429
6,11999,38,274,28,0,1,3,3,211,131,5,290932,11,4.07918124604763
4,18690,21,228,28,0,1,0,1,211,184,5,104878,11,4.27163253748712
4,21999,44,375,28,0,1,4,2,314,235,5,166363,9,4.34242268082221
4,17999,20,198,28,0,1,0,1,136,68,5,256000,10,4.25527250510331
4,12990,13,83,28,0,1,0,2,219,65,5,138252,14,4.11364258277174
6,44800,42,374,28,0,1,3,2,219,482,5,65568,8,4.65128770796321
4,22990,39,210,4,0,1,0,1,314,542,0,60136,9,4.36155786144052
4,41870,22,277,30,0,1,3,2,207,308,4,62677,8,4.62191333321738
4,45998,39,361,28,0,1,0,4,207,381,5,52152,4,4.66274839039456
4,36987,33,237,4,0,1,0,3,136,204,0,30444,4,4.56806084895675
4,22995,10,153,12,0,1,0,2,240,364,2,98969,8,4.36165229997394
6,15750,38,274,28,0,1,4,2,247,51,5,232243,12,4.1973081315031
4,41990,22,277,30,0,1,3,2,207,298,4,71902,6,4.62315621732216
4,69990,39,361,28,0,1,4,4,155,433,5,11842,3,4.84504219856241
4,17990,33,334,28,0,1,0,3,159,204,5,134401,11,4.25505530355744
4,18980,17,90,4,0,1,0,1,170,293,0,20572,9,4.27831908917881
4,18495,13,256,30,0,1,2,2,207,266,4,195055,12,4.26707781674043
4,19990,14,177,28,0,1,0,3,240,199,5,30935,4,4.30083451916161
4,29990,21,188,4,0,1,0,1,314,401,0,79130,6,4.47699094682793
4,46990,39,361,28,0,1,0,1,170,412,5,38356,6,4.67201468719918
6,16990,29,93,28,0,1,2,1,148,131,5,154231,12,4.23021893988738
4,29990,21,228,28,0,1,4,2,219,433,5,110996,8,4.47699094682793
4,8500,22,241,28,0,0,3,1,219,95,5,252000,15,3.92947001617749
6,33980,13,227,4,0,1,4,3,173,243,0,53514,7,4.53123615523025
4,29780,15,250,28,0,1,3,1,211,308,5,64219,8,4.47393927659918
6,14988,45,96,28,0,1,3,2,219,52,5,227444,19,4.17577265960154
4,27990,22,254,28,0,1,0,1,207,188,5,41117,7,4.44701841424766
4,10850,35,318,13,0,1,0,3,136,114,3,144934,15,4.03546976348128
4,27990,18,147,13,0,1,4,1,148,433,3,45154,5,4.44701841424766
4,43362,45,392,28,0,1,4,2,148,154,5,93536,9,4.63711932054084
4,36990,13,256,30,0,1,3,2,159,204,4,112332,8,4.5680960720186
4,41990,20,198,28,0,1,0,1,159,337,5,24177,3,4.62315621732216
4,22990,13,256,30,0,1,2,2,207,65,4,171684,8,4.36155786144052
4,59490,39,361,28,0,1,4,4,247,243,5,15488,4,4.77445126915747
4,27990,33,207,12,0,1,0,2,207,452,2,127743,6,4.44701841424766
4,24990,21,188,13,0,1,0,1,219,433,3,57917,6,4.39778363450951
4,35900,17,298,28,0,1,4,2,198,417,5,73252,9,4.55510654574916
4,54998,23,323,30,0,1,3,2,207,381,4,26053,3,4.74035479315915
4,17715,33,152,4,0,1,0,3,211,154,0,85435,9,4.24836567161272
4,38888,35,332,28,0,1,0,3,247,313,5,14399,3,4.58982677575055
4,25498,17,259,28,0,1,0,1,148,381,5,58596,7,4.40652314894385
4,10990,15,88,4,0,0,0,1,173,337,0,106291,13,4.04103720786703
4,28630,17,258,28,0,1,0,1,117,395,5,46203,9,4.45683651696667
4,33450,23,223,28,0,1,0,1,170,308,5,37490,4,4.52440910530236
4,31880,22,241,28,0,1,4,1,173,394,5,79663,6,4.50353193529844
6,50990,38,416,28,0,1,3,1,314,401,5,114870,8,4.70749352913208
4,36850,23,283,28,0,1,4,1,276,381,5,55224,7,4.56644927750278
4,25990,39,210,13,0,1,0,1,240,256,3,50401,8,4.41482298924042
4,24950,21,114,7,0,1,0,1,207,188,1,44207,8,4.39708795620305
6,26990,20,261,28,0,1,3,3,173,337,5,123960,10,4.43121897519885
4,24990,17,226,28,0,1,0,1,228,313,5,36376,5,4.39778363450951
4,39980,22,277,30,0,1,0,2,207,365,4,16557,5,4.60185365243969
4,81895,39,481,28,0,1,3,2,211,511,5,9226,3,4.91326269027872
6,47990,38,274,28,0,1,3,2,240,337,5,93985,8,4.68115979952519
4,13970,13,48,4,0,1,0,1,88,308,0,89953,10,4.14522749265239
4,10990,33,207,12,0,0,0,2,207,542,2,267628,14,4.04103720786703
4,38990,23,283,28,0,1,4,1,155,433,5,40545,7,4.59096437365715
4,12499,12,112,7,0,1,0,2,136,64,1,116800,13,4.09691001300806
6,16990,20,349,28,0,1,3,1,155,116,5,349275,23,4.23021893988738
4,27998,17,259,28,0,1,0,1,207,381,5,37935,4,4.44714252054803
4,12990,22,241,28,0,1,0,1,148,174,5,229640,12,4.11364258277174
4,30660,44,376,4,0,1,4,3,219,174,0,99945,14,4.48658631514326
4,36990,39,361,28,0,1,0,1,247,308,5,59838,6,4.5680960720186
5,22999,23,323,30,0,1,2,2,148,131,4,223358,8,4.36172783601759
4,34990,39,210,4,0,1,0,4,198,337,0,66543,5,4.54395635426559
4,57980,29,348,30,0,1,3,2,207,365,4,33154,4,4.76328570137318
4,59888,29,348,30,0,1,3,2,362,437,4,61248,4,4.77734706148782
5,38990,23,323,30,0,1,3,2,314,308,4,92715,7,4.59096437365715
4,57990,42,431,28,0,1,4,3,198,418,5,75428,6,4.76336059781077
4,11999,13,48,4,0,1,0,1,155,52,0,197781,11,4.07918124604763
4,27895,39,361,28,0,1,0,1,211,511,5,101855,7,4.44554193436792
4,8999,17,59,13,0,1,0,1,148,131,3,213480,15,3.95424250943932
4,23990,17,189,4,0,1,0,1,148,184,0,53740,6,4.38004835073693
4,27880,20,198,28,0,1,0,1,228,337,5,77669,6,4.44530834642358
4,57990,39,481,28,0,1,3,2,240,243,5,150419,7,4.76336059781077
4,16990,25,140,4,0,1,0,3,211,96,0,15870,4,4.23021893988738
4,32444,35,355,28,0,1,0,1,155,154,5,75132,6,4.51114777849477
4,19990,22,89,13,0,1,0,1,247,313,3,93837,8,4.30083451916161
4,41990,20,198,28,0,1,3,1,127,337,5,38120,4,4.62315621732216
4,17900,39,361,28,0,1,0,1,136,49,5,123000,11,4.25287729256376
4,54990,47,461,13,0,1,0,3,314,543,3,15477,4,4.74029161730932
4,6499,39,210,4,0,1,0,1,240,205,0,326000,21,3.81291335664286
4,38980,13,256,30,0,1,3,2,207,365,4,68657,9,4.59085297610821
4,17351,21,114,7,0,1,0,1,314,205,1,111419,12,4.23934953900614
4,58990,33,462,4,0,1,4,3,240,418,0,12012,4,4.77078575827799
4,22999,17,189,4,0,1,0,1,173,467,0,133019,7,4.36172783601759
4,34990,40,328,30,0,1,3,2,207,298,4,193175,7,4.54395635426559
4,55990,20,198,28,0,1,3,1,159,337,5,10844,3,4.74811822406944
4,27970,36,402,28,0,1,0,1,211,258,5,80242,5,4.44670799324741
4,45790,17,135,4,0,0,0,1,170,508,0,2275,3,4.66078012790725
6,18799,13,365,30,0,1,2,1,207,52,4,197307,10,4.27415784926368
4,50950,17,189,13,0,1,0,3,198,433,3,10567,4,4.70715271219367
4,51950,22,312,28,0,1,3,2,247,433,5,56019,4,4.71559391166802
4,11995,22,89,13,0,1,0,1,211,98,3,145021,18,4.07903645708749
4,58990,29,453,4,0,1,2,1,155,337,0,27317,5,4.77078575827799
4,34995,22,277,30,0,1,3,2,207,266,4,86085,9,4.54401840785878
4,51888,44,273,13,0,1,0,3,246,549,3,43883,4,4.71507530109256
4,40990,39,361,28,0,1,0,1,170,337,5,41873,4,4.61268851331978
6,26888,20,261,28,0,1,3,3,240,281,5,109798,10,4.4295746511427
4,9999,23,150,13,0,1,0,1,136,49,3,146000,15,4
4,16990,39,361,28,0,0,0,1,110,446,5,106825,13,4.23021893988738
4,16888,39,210,4,0,0,0,1,156,266,0,87336,11,4.22760393569659
4,37895,33,334,28,0,1,4,3,148,381,5,44582,6,4.5785933717199
4,28990,22,191,28,0,1,0,1,228,253,5,50433,5,4.46226319593422
4,23750,17,189,4,0,1,0,1,173,433,0,63396,6,4.37568189965937
4,41990,14,329,28,0,1,3,1,272,262,5,23,3,4.62315621732216
4,31990,39,309,28,0,1,0,3,314,337,5,89628,8,4.50502781581696
4,8999,17,90,4,0,0,0,1,240,113,0,164244,11,3.95424250943932
4,23980,20,198,28,0,1,0,1,207,467,5,86345,7,4.37986728908088
4,5950,21,106,13,0,1,0,1,240,51,3,194000,20,3.77458995026479
5,29864,29,348,30,0,1,3,2,228,205,4,229445,10,4.47516251908309
6,38950,21,331,7,0,1,0,1,253,542,1,75230,10,4.59051861191634
4,37990,13,256,30,0,1,3,2,207,131,4,152653,9,4.57968072521479
4,41485,37,325,36,1,1,0,4,219,418,5,20,3,4.61790156301233
6,48990,45,440,28,0,1,4,2,367,313,5,101869,9,4.69011630432772
6,21999,31,383,13,0,1,2,3,136,68,3,165668,13,4.34242268082221
4,16990,20,236,30,0,1,2,2,207,188,4,354000,10,4.23021893988738
4,19995,44,375,28,0,1,0,3,155,204,5,115482,9,4.30094312808055
4,24498,25,278,28,0,1,0,1,207,381,5,18975,4,4.38914835769738
5,42990,29,348,30,0,1,3,2,240,188,4,105489,7,4.63337754722054
4,20850,17,189,4,0,1,0,1,74,476,0,35845,9,4.31912688828184
4,14990,18,147,13,0,1,4,3,136,412,3,151058,13,4.17583060416225
4,10995,21,188,4,0,0,0,1,155,286,0,146495,13,4.04123473117143
4,32888,30,290,30,0,1,3,2,240,281,4,22781,6,4.51705066882822
6,26868,13,227,7,0,1,4,3,219,308,1,113178,6,4.42925150333069
4,47999,17,298,28,0,1,4,2,247,204,5,24007,4,4.68124123737559
4,10990,23,150,13,0,1,0,1,211,174,3,193687,13,4.04103720786703
4,2999,17,189,7,0,0,0,1,219,418,1,255090,16,3.47712125471966
4,24977,17,189,4,0,1,0,1,148,433,0,38369,6,4.39755766127042
6,14990,38,274,28,0,1,4,3,170,131,5,227525,12,4.17583060416225
4,25990,25,320,28,0,1,0,1,240,337,5,16148,3,4.41482298924042
4,39998,17,298,28,0,1,4,2,276,381,5,85131,5,4.6020491338302
4,25880,22,191,28,0,1,0,1,228,437,5,71297,6,4.41298105275754
4,59870,45,392,28,0,1,4,3,240,205,5,61561,8,4.77721651204338
4,36400,23,283,28,0,1,4,1,219,174,5,35351,7,4.56111331465225
4,17990,29,117,7,0,1,0,2,198,243,1,145449,8,4.25505530355744
4,20990,15,218,28,0,1,0,1,228,313,5,96119,8,4.3220331286318
4,7799,29,21,30,0,0,2,1,170,52,4,180818,24,3.89209460269048
4,8850,13,83,28,0,1,4,2,247,51,5,189101,14,3.94699234074837
4,22990,17,189,4,0,1,0,1,228,256,0,28771,11,4.36155786144052
4,26990,17,259,28,0,1,0,1,207,266,5,52937,5,4.43121897519885
4,34382,42,374,28,0,1,3,2,228,243,5,67578,8,4.53634376724935
4,13990,22,241,28,0,1,3,1,155,204,5,147589,16,4.14584875659054
4,14990,20,52,4,0,0,0,3,155,89,0,83575,10,4.17583060416225
